great_area,ano,qtde,color
Ciências Agrárias,1990,0.010217113665389528,"#F65582"
Ciências Agrárias,1991,0.013429752066115703,"#F65582"
Ciências Agrárias,1992,0.018633540372670808,"#F65582"
Ciências Agrárias,1993,0.024263431542461005,"#F65582"
Ciências Agrárias,1994,0.013253810470510271,"#F65582"
Ciências Agrárias,1995,0.01060859854829704,"#F65582"
Ciências Agrárias,1996,0.008977556109725686,"#F65582"
Ciências Agrárias,1997,0.01171875,"#F65582"
Ciências Agrárias,1998,0.016450822541127057,"#F65582"
Ciências Agrárias,1999,0.01589041095890411,"#F65582"
Ciências Agrárias,2000,0.015256257449344458,"#F65582"
Ciências Agrárias,2001,0.019562955254942768,"#F65582"
Ciências Agrárias,2002,0.01797961075069509,"#F65582"
Ciências Agrárias,2003,0.019987000324991875,"#F65582"
Ciências Agrárias,2004,0.019109238639783328,"#F65582"
Ciências Agrárias,2005,0.015766969535008016,"#F65582"
Ciências Agrárias,2006,0.01687289088863892,"#F65582"
Ciências Agrárias,2007,0.021143473570658038,"#F65582"
Ciências Agrárias,2008,0.020151133501259445,"#F65582"
Ciências Agrárias,2009,0.021461187214611873,"#F65582"
Ciências Agrárias,2010,0.019700062117312983,"#F65582"
Ciências Agrárias,2011,0.019301545759384968,"#F65582"
Ciências Agrárias,2012,0.020223481271639913,"#F65582"
Ciências Agrárias,2013,0.022129693885419077,"#F65582"
Ciências Agrárias,2014,0.02090320567818423,"#F65582"
Ciências Agrárias,2015,0.023122321933866926,"#F65582"
Ciências Agrárias,2016,0.021055301877219684,"#F65582"
Ciências Agrárias,2017,0.0223442529823897,"#F65582"
Ciências Biológicas,1990,0.014178482068390326,"#4D5048"
Ciências Biológicas,1991,0.019054878048780487,"#4D5048"
Ciências Biológicas,1992,0.027958387516254877,"#4D5048"
Ciências Biológicas,1993,0.03158559696778269,"#4D5048"
Ciências Biológicas,1994,0.02045097011012061,"#4D5048"
Ciências Biológicas,1995,0.020937642239417388,"#4D5048"
Ciências Biológicas,1996,0.023828125,"#4D5048"
Ciências Biológicas,1997,0.02404809619238477,"#4D5048"
Ciências Biológicas,1998,0.016440726853187194,"#4D5048"
Ciências Biológicas,1999,0.023443223443223443,"#4D5048"
Ciências Biológicas,2000,0.02437446074201898,"#4D5048"
Ciências Biológicas,2001,0.027387120651369355,"#4D5048"
Ciências Biológicas,2002,0.025711071830306926,"#4D5048"
Ciências Biológicas,2003,0.029730872199520926,"#4D5048"
Ciências Biológicas,2004,0.028512977880066487,"#4D5048"
Ciências Biológicas,2005,0.027739090064995357,"#4D5048"
