great_area,ano,qtde,color
Ciências Agrárias,1973,1,"#F65582"
Ciências Agrárias,1974,0,"#F65582"
Ciências Agrárias,1975,0,"#F65582"
Ciências Agrárias,1976,1,"#F65582"
Ciências Agrárias,1977,3,"#F65582"
Ciências Agrárias,1978,3,"#F65582"
Ciências Agrárias,1979,2,"#F65582"
Ciências Agrárias,1980,5,"#F65582"
Ciências Agrárias,1981,7,"#F65582"
Ciências Agrárias,1982,3,"#F65582"
Ciências Agrárias,1983,4,"#F65582"
Ciências Agrárias,1984,4,"#F65582"
Ciências Agrárias,1985,11,"#F65582"
Ciências Agrárias,1986,5,"#F65582"
Ciências Agrárias,1987,9,"#F65582"
Ciências Agrárias,1988,9,"#F65582"
Ciências Agrárias,1989,9,"#F65582"
Ciências Agrárias,1990,16,"#F65582"
Ciências Agrárias,1991,17,"#F65582"
Ciências Agrárias,1992,21,"#F65582"
Ciências Agrárias,1993,17,"#F65582"
Ciências Agrárias,1994,32,"#F65582"
Ciências Agrárias,1995,23,"#F65582"
Ciências Agrárias,1996,48,"#F65582"
Ciências Agrárias,1997,78,"#F65582"
Ciências Agrárias,1998,98,"#F65582"
Ciências Agrárias,1999,115,"#F65582"
Ciências Agrárias,2000,142,"#F65582"
Ciências Agrárias,2001,167,"#F65582"
Ciências Agrárias,2002,224,"#F65582"
Ciências Agrárias,2003,224,"#F65582"
Ciências Agrárias,2004,300,"#F65582"
Ciências Agrárias,2005,387,"#F65582"
Ciências Agrárias,2006,402,"#F65582"
Ciências Agrárias,2007,441,"#F65582"
Ciências Agrárias,2008,525,"#F65582"
Ciências Agrárias,2009,676,"#F65582"
Ciências Agrárias,2010,671,"#F65582"
Ciências Agrárias,2011,730,"#F65582"
Ciências Agrárias,2012,858,"#F65582"
Ciências Agrárias,2013,1044,"#F65582"
Ciências Agrárias,2014,1058,"#F65582"
Ciências Agrárias,2015,1066,"#F65582"
Ciências Agrárias,2016,950,"#F65582"
Ciências Agrárias,2017,973,"#F65582"
Ciências Biológicas,1976,1,"#4D5048"
Ciências Biológicas,1977,0,"#4D5048"
Ciências Biológicas,1978,1,"#4D5048"
Ciências Biológicas,1979,0,"#4D5048"
Ciências Biológicas,1980,1,"#4D5048"
Ciências Biológicas,1981,3,"#4D5048"
Ciências Biológicas,1982,1,"#4D5048"
Ciências Biológicas,1983,2,"#4D5048"
Ciências Biológicas,1984,3,"#4D5048"
Ciências Biológicas,1985,8,"#4D5048"
Ciências Biológicas,1986,12,"#4D5048"
Ciências Biológicas,1987,12,"#4D5048"
Ciências Biológicas,1988,16,"#4D5048"
Ciências Biológicas,1989,17,"#4D5048"
Ciências Biológicas,1990,13,"#4D5048"
Ciências Biológicas,1991,19,"#4D5048"
Ciências Biológicas,1992,20,"#4D5048"
Ciências Biológicas,1993,23,"#4D5048"
Ciências Biológicas,1994,24,"#4D5048"
Ciências Biológicas,1995,35,"#4D5048"
Ciências Biológicas,1996,46,"#4D5048"
Ciências Biológicas,1997,40,"#4D5048"
Ciências Biológicas,1998,71,"#4D5048"
Ciências Biológicas,1999,80,"#4D5048"
Ciências Biológicas,2000,112,"#4D5048"
Ciências Biológicas,2001,140,"#4D5048"
Ciências Biológicas,2002,169,"#4D5048"
Ciências Biológicas,2003,182,"#4D5048"
Ciências Biológicas,2004,222,"#4D5048"
Ciências Biológicas,2005,262,"#4D5048"
Ciências Biológicas,2006,339,"#4D5048"
Ciências Biológicas,2007,364,"#4D5048"
Ciências Biológicas,2008,452,"#4D5048"
Ciências Biológicas,2009,542,"#4D5048"
Ciências Biológicas,2010,497,"#4D5048"
Ciências Biológicas,2011,632,"#4D5048"
Ciências Biológicas,2012,692,"#4D5048"
Ciências Biológicas,2013,787,"#4D5048"
Ciências Biológicas,2014,759,"#4D5048"
Ciências Biológicas,2015,811,"#4D5048"
Ciências Biológicas,2016,792,"#4D5048"
Ciências Biológicas,2017,775,"#4D5048"
Ciências da Saúde,1976,1,"#DD87FB"
Ciências da Saúde,1977,1,"#DD87FB"
Ciências da Saúde,1978,0,"#DD87FB"
Ciências da Saúde,1979,0,"#DD87FB"
Ciências da Saúde,1980,1,"#DD87FB"
Ciências da Saúde,1981,1,"#DD87FB"
Ciências da Saúde,1982,1,"#DD87FB"
Ciências da Saúde,1983,4,"#DD87FB"
Ciências da Saúde,1984,2,"#DD87FB"
Ciências da Saúde,1985,3,"#DD87FB"
Ciências da Saúde,1986,5,"#DD87FB"
Ciências da Saúde,1987,7,"#DD87FB"
Ciências da Saúde,1988,6,"#DD87FB"
Ciências da Saúde,1989,10,"#DD87FB"
Ciências da Saúde,1990,18,"#DD87FB"
Ciências da Saúde,1991,16,"#DD87FB"
Ciências da Saúde,1992,15,"#DD87FB"
Ciências da Saúde,1993,18,"#DD87FB"
Ciências da Saúde,1994,22,"#DD87FB"
Ciências da Saúde,1995,35,"#DD87FB"
Ciências da Saúde,1996,41,"#DD87FB"
Ciências da Saúde,1997,39,"#DD87FB"
Ciências da Saúde,1998,69,"#DD87FB"
Ciências da Saúde,1999,73,"#DD87FB"
Ciências da Saúde,2000,98,"#DD87FB"
Ciências da Saúde,2001,112,"#DD87FB"
Ciências da Saúde,2002,165,"#DD87FB"
Ciências da Saúde,2003,171,"#DD87FB"
Ciências da Saúde,2004,240,"#DD87FB"
Ciências da Saúde,2005,255,"#DD87FB"
Ciências da Saúde,2006,350,"#DD87FB"
Ciências da Saúde,2007,377,"#DD87FB"
Ciências da Saúde,2008,501,"#DD87FB"
Ciências da Saúde,2009,568,"#DD87FB"
Ciências da Saúde,2010,588,"#DD87FB"
Ciências da Saúde,2011,680,"#DD87FB"
Ciências da Saúde,2012,739,"#DD87FB"
Ciências da Saúde,2013,776,"#DD87FB"
Ciências da Saúde,2014,694,"#DD87FB"
Ciências da Saúde,2015,740,"#DD87FB"
Ciências da Saúde,2016,741,"#DD87FB"
Ciências da Saúde,2017,635,"#DD87FB"
Ciências Exatas e da Terra,1952,1,"#3FC0FF"
Ciências Exatas e da Terra,1953,0,"#3FC0FF"
Ciências Exatas e da Terra,1954,2,"#3FC0FF"
Ciências Exatas e da Terra,1955,0,"#3FC0FF"
Ciências Exatas e da Terra,1956,0,"#3FC0FF"
Ciências Exatas e da Terra,1957,0,"#3FC0FF"
Ciências Exatas e da Terra,1958,0,"#3FC0FF"
Ciências Exatas e da Terra,1959,0,"#3FC0FF"
Ciências Exatas e da Terra,1960,0,"#3FC0FF"
Ciências Exatas e da Terra,1961,0,"#3FC0FF"
Ciências Exatas e da Terra,1962,0,"#3FC0FF"
Ciências Exatas e da Terra,1963,1,"#3FC0FF"
Ciências Exatas e da Terra,1964,3,"#3FC0FF"
Ciências Exatas e da Terra,1965,1,"#3FC0FF"
Ciências Exatas e da Terra,1966,2,"#3FC0FF"
Ciências Exatas e da Terra,1967,0,"#3FC0FF"
Ciências Exatas e da Terra,1968,1,"#3FC0FF"
Ciências Exatas e da Terra,1969,0,"#3FC0FF"
Ciências Exatas e da Terra,1970,2,"#3FC0FF"
Ciências Exatas e da Terra,1971,3,"#3FC0FF"
Ciências Exatas e da Terra,1972,0,"#3FC0FF"
Ciências Exatas e da Terra,1973,3,"#3FC0FF"
Ciências Exatas e da Terra,1974,5,"#3FC0FF"
Ciências Exatas e da Terra,1975,5,"#3FC0FF"
Ciências Exatas e da Terra,1976,5,"#3FC0FF"
Ciências Exatas e da Terra,1977,5,"#3FC0FF"
Ciências Exatas e da Terra,1978,8,"#3FC0FF"
Ciências Exatas e da Terra,1979,6,"#3FC0FF"
Ciências Exatas e da Terra,1980,10,"#3FC0FF"
Ciências Exatas e da Terra,1981,12,"#3FC0FF"
Ciências Exatas e da Terra,1982,22,"#3FC0FF"
Ciências Exatas e da Terra,1983,16,"#3FC0FF"
Ciências Exatas e da Terra,1984,18,"#3FC0FF"
Ciências Exatas e da Terra,1985,24,"#3FC0FF"
Ciências Exatas e da Terra,1986,34,"#3FC0FF"
Ciências Exatas e da Terra,1987,44,"#3FC0FF"
Ciências Exatas e da Terra,1988,62,"#3FC0FF"
Ciências Exatas e da Terra,1989,63,"#3FC0FF"
Ciências Exatas e da Terra,1990,59,"#3FC0FF"
Ciências Exatas e da Terra,1991,78,"#3FC0FF"
Ciências Exatas e da Terra,1992,109,"#3FC0FF"
Ciências Exatas e da Terra,1993,103,"#3FC0FF"
Ciências Exatas e da Terra,1994,163,"#3FC0FF"
Ciências Exatas e da Terra,1995,188,"#3FC0FF"
Ciências Exatas e da Terra,1996,304,"#3FC0FF"
Ciências Exatas e da Terra,1997,325,"#3FC0FF"
Ciências Exatas e da Terra,1998,400,"#3FC0FF"
Ciências Exatas e da Terra,1999,484,"#3FC0FF"
Ciências Exatas e da Terra,2000,585,"#3FC0FF"
Ciências Exatas e da Terra,2001,731,"#3FC0FF"
Ciências Exatas e da Terra,2002,894,"#3FC0FF"
Ciências Exatas e da Terra,2003,937,"#3FC0FF"
Ciências Exatas e da Terra,2004,1158,"#3FC0FF"
Ciências Exatas e da Terra,2005,1272,"#3FC0FF"
Ciências Exatas e da Terra,2006,1402,"#3FC0FF"
Ciências Exatas e da Terra,2007,1618,"#3FC0FF"
Ciências Exatas e da Terra,2008,1787,"#3FC0FF"
Ciências Exatas e da Terra,2009,1873,"#3FC0FF"
Ciências Exatas e da Terra,2010,1985,"#3FC0FF"
Ciências Exatas e da Terra,2011,2136,"#3FC0FF"
Ciências Exatas e da Terra,2012,2767,"#3FC0FF"
Ciências Exatas e da Terra,2013,2775,"#3FC0FF"
Ciências Exatas e da Terra,2014,3035,"#3FC0FF"
Ciências Exatas e da Terra,2015,2904,"#3FC0FF"
Ciências Exatas e da Terra,2016,3004,"#3FC0FF"
Ciências Exatas e da Terra,2017,2766,"#3FC0FF"
Ciências Humanas,1974,1,"#74BF00"
Ciências Humanas,1975,1,"#74BF00"
Ciências Humanas,1976,1,"#74BF00"
Ciências Humanas,1977,0,"#74BF00"
Ciências Humanas,1978,0,"#74BF00"
Ciências Humanas,1979,0,"#74BF00"
Ciências Humanas,1980,1,"#74BF00"
